link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2001-los-laureles-jesus-maria-lima-lima-abril-grupo-inmobiliario,Los Laureles,-12.0686669,-77.0468353,Av. Garzón 870,Jesus Maria,Entrega inmediata,"30 de Junio, 2023",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,LAU01-A-2-PAR,Pisos: 8 y 14,3,75.64 m2,"S/ 493,790"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,"""Jirón Combate de Iquique 206, Surco"""
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 1,"Pisos: 2, 3, 4, 5, 6",3,81.89 m2,"S/ 436,801"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 2,"Pisos: 3, 4, 5, 6",2,76.12 m2,"S/ 406,100"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 3,"Pisos: 2, 3, 4, 5, 6",3,81.89 m2,"S/ 437,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 4,"Pisos: 3, 4, 5, 6",2,75.85 m2,"S/ 404,500"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 5,"Pisos: 2, 3, 4, 5, 6",3,77.48 m2,"S/ 413,300"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 6,"Pisos: 2, 3, 4, 5, 6",3,77.95 m2,"S/ 415,800"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,Av. El Sol Este 530
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 5_101,Piso: 1,3,74.74 m2,"S/ 554,941"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 6_102,Piso: 1,2,56.20 m2,"S/ 447,372"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 7_103,Piso: 1,2,56.07 m2,"S/ 446,712"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 8_104,Piso: 1,2,32.73 m2,"S/ 382,766"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 3,Pisos: Entre 2 al 18,4,83.96 m2,"S/ 652,791"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 4,Pisos: Entre 2 al 13,2,38.36 m2,"S/ 343,220"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 5,Pisos: Entre 2 al 16,3,58.96 m2,"S/ 486,991"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 6,Pisos: Entre 2 al 14,2,41.77 m2,"S/ 377,200"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 7,Pisos: Entre 2 al 14,2,41.75 m2,"S/ 377,026"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 8,Pisos: Entre 2 al 9,2,24.35 m2,"S/ 253,920"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 9,Pisos: Entre 2 al 12,2,24.47 m2,"S/ 255,106"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 10,Pisos: Entre 2 al 13,2,42.12 m2,"S/ 386,117"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 1,Pisos: Entre 5 al 18,3,59.12 m2,"S/ 488,727"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t&c,ASPIRIA,-12.139487578321152,-77.01943345939085,Av. El Sol Este 530,Barranco,En construcción,"31 de Julio, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Zona de Parrillas']",flat,TIPO 2,Pisos: Entre 3 al 16,1,39.31 m2,"S/ 367,766"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,Av. Fernandini 980
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X01,"Pisos: 7, 9, 16",3,71.44 m2,"S/ 464,744"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X02,"Pisos: 6, 7, 11",3,71.48 m2,"S/ 472,690"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X03,Pisos: Entre 2 al 17,2,57.54 m2,"S/ 378,256"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X04,Pisos: Entre 6 al 16,3,68.89 m2,"S/ 435,706"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X05,Pisos: Entre 4 al 12,3,69.18 m2,"S/ 429,058"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-X06,"Pisos: 3, 6, 7, 9, 11",2,61.35 m2,"S/ 389,210"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-1206,Piso: 12,1,60.89 m2,"S/ 286,508"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-1306 al 1706,Piso: 16,1,45.94 m2,"S/ 266,444"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,Derby 182
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X06B,Piso: 17,3,79.50 m2,"S/ 641,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo 201,Piso: 2,1,57.00 m2,"S/ 391,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo 202,Piso: 2,2,102.00 m2,"S/ 618,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X03A,"Pisos: 2, 7, 8",2,62.50 m2,"S/ 549,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X04,Pisos: Entre 3 al 15,3,80.00 m2,"S/ 707,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X05,Pisos: Entre 12 al 17,3,77.50 m2,"S/ 624,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X06A,Pisos: Entre 8 al 16,3,79.00 m2,"S/ 625,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X07A,"Pisos: 12, 13, 15",2,61.00 m2,"S/ 536,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X08A,"Pisos: 2, 10, 11",1,45.00 m2,"S/ 441,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo 209,Piso: 2,2,78.00 m2,"S/ 567,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo 210,Piso: 2,2,70.50 m2,"S/ 532,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X11,Pisos: Entre 6 al 16,2,59.50 m2,"S/ 454,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X01,Pisos: 14 y 16,1,44.50 m2,"S/ 391,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X02A,Pisos: Entre 9 al 15,2,58.50 m2,"S/ 468,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X09A,"Pisos: 3, 7, 9, 10",2,61.50 m2,"S/ 460,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X10A,"Pisos: 4, 6, 7, 9, 10",2,59.00 m2,"S/ 444,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X03B,Pisos: 16 y 17,2,62.00 m2,"S/ 564,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X09B,"Pisos: 11, 13, 14, 15",2,61.00 m2,"S/ 469,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X10B,Pisos: Entre 11 al 16,2,59.50 m2,"S/ 453,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2800-derby-182-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,DERBY 182,-12.097971285025373,-76.97209653907143,Derby 182,Santiago De Surco,En planos,"30 de Junio, 2026",Otros,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,Tipo X02B,Piso: 16,2,58.50 m2,"S/ 477,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2070-greenleaf-745-miraflores-lima-lima-capac-asociados,chiclayo 745
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2070-greenleaf-745-miraflores-lima-lima-capac-asociados,GREENLEAF 745,-12.1150207,-77.0362773,chiclayo 745,Miraflores,Entrega inmediata,"31 de Marzo, 2024",Banco BCP,['Lobby'],flat,TIPO C,Piso: 1,2,110.31 m2,"S/ 958,673"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2070-greenleaf-745-miraflores-lima-lima-capac-asociados,GREENLEAF 745,-12.1150207,-77.0362773,chiclayo 745,Miraflores,Entrega inmediata,"31 de Marzo, 2024",Banco BCP,['Lobby'],flat,TIPO E,Pisos: 6 y 7,3,117.90 m2,"S/ 1,148,400"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,AV. PIO XII 318
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,SANTA RAFAELA,-12.0640787,-77.1011752,AV. PIO XII 318,San Miguel,En planos,"31 de Julio, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,2,Pisos: Entre 10 al 18,3,76.00 m2,"S/ 408,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,SANTA RAFAELA,-12.0640787,-77.1011752,AV. PIO XII 318,San Miguel,En planos,"31 de Julio, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,3,Pisos: Entre 3 al 10,2,74.00 m2,"S/ 397,263"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,SANTA RAFAELA,-12.0640787,-77.1011752,AV. PIO XII 318,San Miguel,En planos,"31 de Julio, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,4,Piso: 13,2,68.00 m2,"S/ 368,632"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,SANTA RAFAELA,-12.0640787,-77.1011752,AV. PIO XII 318,San Miguel,En planos,"31 de Julio, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,5,Pisos: 16 y 18,2,58.00 m2,"S/ 311,368"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-la-victoria-lima-lima-grupo-lar,Jiron Francisco Graña 153
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-la-victoria-lima-lima-grupo-lar,ZENDAI,-12.0819166,-77.0120994,Jiron Francisco Graña 153,La Victoria,En construcción,"31 de Diciembre, 2025",Banco BANBIF,"['Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Terraza', 'Otros']",flat,1D,Pisos: Entre 2 al 14,1,37.39 m2,"S/ 225,900"
